id,host_id,neighbourhood,latitude,longitude,room_type,price,distance_to_center,zone
812893437786494200,68880736,PORTELLO,45.48578,9.15487,Entire home/apt,75,3.68,3
812904975584353900,3885394,MAGENTA - S. VITTORE,45.47103861628588,9.167335107922554,Entire home/apt,250,1.97,2
812993060315579600,106056846,MACIACHINI - MAGGIOLINA,45.50034,9.19081,Entire home/apt,167,4.02,3
813005998716354400,101752861,CITTA' STUDI,45.48450036421872,9.237548342698952,Entire home/apt,92,4.31,3
813007604231674900,101610058,BUENOS AIRES - VENEZIA,45.47781,9.215711,Entire home/apt,236,2.48,2
813012094047435300,166515915,BUENOS AIRES - VENEZIA,45.48348859147397,9.212796154668592,Entire home/apt,100,2.76,2
813072332741818600,470544328,BANDE NERE,45.45455,9.13555,Entire home/apt,99,4.43,3
813100486305909900,498116325,BUENOS AIRES - VENEZIA,45.47866719706053,9.211672535834618,Entire home/apt,399,2.31,2
813106674728377900,55403271,SARPI,45.4820737403223,9.167034346063216,Entire home/apt,106,2.71,2
813145911062526500,478670184,TIBALDI,45.44225,9.17829,Entire home/apt,80,2.62,2
813480946630692200,465858083,VILLAPIZZONE,45.49923432529928,9.149357707994897,Entire home/apt,500,5.06,4
813485794737488300,41374654,TIBALDI,45.440573499265426,9.180381419745164,Entire home/apt,93,2.75,2
813499865185745200,498191088,S. CRISTOFORO,45.44059,9.17037,Entire home/apt,184,3.06,3
813520304906805900,382835736,MACIACHINI - MAGGIOLINA,45.4939554,9.2021826,Entire home/apt,326,3.44,3
813539032888844400,498197822,TICINESE,45.4500852,9.1801036,Entire home/apt,109,1.77,2
813539061566291500,2504885,DERGANO,45.506009709366424,9.177084212411357,Entire home/apt,108,4.77,4
813539924914675200,18593362,DE ANGELI - MONTE ROSA,45.476440529984366,9.145559694920143,Entire home/apt,82,3.77,3
813653918445759400,30642588,AFFORI,45.51645478079589,9.172660757008364,Entire home/apt,96,5.98,4
813662969730063700,30893107,PORTELLO,45.48473554499906,9.156961733950649,Entire home/apt,100,3.48,3
813697092773297800,445630225,DUOMO,45.46127,9.18077,Entire home/apt,443,0.83,1
813742463837601300,498246450,LORETO,45.4929498,9.2202629,Entire home/apt,93,3.95,3
813766269811416200,797509,LORETO,45.4917094,9.2225682,Entire home/apt,83,3.95,3
813860976864310800,63191555,BUENOS AIRES - VENEZIA,45.47282930801611,9.212263797766548,Entire home/apt,209,1.95,2
8.1387930487882406e+17,77528505,MAGENTA - S. VITTORE,45.4582581020592,9.174014140046218,Private room,205,1.45,1
813908432890605700,450170146,SCALO ROMANA,45.44121,9.20169,Entire home/apt,300,2.7,2
814186401335983500,361738214,LODI - CORVETTO,45.4345638,9.2365012,Entire home/apt,80,4.87,4
814238974943184500,54050937,TIBALDI,45.43803,9.17781,Entire home/apt,126,3.08,3
814334347475263600,498355257,BRERA,45.4766372,9.1845542,Entire home/apt,216,1.46,1
814360031306879700,20853213,PADOVA,45.50438696628626,9.237438077063842,Entire home/apt,120,5.78,4
814391196381434e3,77528505,MAGENTA - S. VITTORE,45.45641446377197,9.173640613665643,Private room,212,1.58,2
814395849423184500,77528505,MAGENTA - S. VITTORE,45.45846033836382,9.173730358202825,Private room,191,1.46,1
814400358588416600,77528505,MAGENTA - S. VITTORE,45.45677838243142,9.173538916274234,Private room,244,1.56,2
814422174164486700,429370267,SARPI,45.48177,9.1725,Entire home/apt,94,2.41,2
814445075748342e3,37173508,ISOLA,45.48756,9.19024,Entire home/apt,151,2.6,2
814474470125906200,112992531,BRERA,45.4748,9.19283,Entire home/apt,899,1.19,1
814478091435392900,149982184,XXII MARZO,45.46728090911417,9.212431599300391,Entire home/apt,250,1.74,2
814533527898217200,302662353,VILLAPIZZONE,45.49152881984578,9.152123216426256,Entire home/apt,120,4.27,3
814585333991772900,4507224,SELINUNTE,45.467823,9.1407188,Entire home/apt,129,3.91,3
814600895322795300,4507224,SELINUNTE,45.468843275628856,9.14038224446934,Entire home/apt,132,3.95,3
814627210393398400,168298116,SELINUNTE,45.4695,9.13214,Entire home/apt,187,4.6,4
814849681541458200,44473887,GIAMBELLINO,45.4517818,9.1508703,Entire home/apt,250,3.39,3
814936505721324800,178844648,TICINESE,45.4481,9.17795,Entire home/apt,74,2.04,2
815076926580532400,20618090,GIAMBELLINO,45.45111834066111,9.152115830993376,Entire home/apt,300,3.34,3
815125736797368800,58016554,DE ANGELI - MONTE ROSA,45.481075428853906,9.144737496972084,Private room,139,4.04,3
815137879775303e3,376877007,NAVIGLI,45.44779279435416,9.16045993566513,Entire home/apt,107,2.98,2
815171505690881200,422695220,TIBALDI,45.439905188157475,9.18100409391784,Entire home/apt,81,2.8,2
815217914688377100,344117870,TICINESE,45.45205768386321,9.182570166197948,Entire home/apt,98,1.49,1
8.1531147563173594e+17,105080160,BUENOS AIRES - VENEZIA,45.4793152,9.2120318,Entire home/apt,575,2.38,2
815594747808389900,54050937,GALLARATESE,45.49792,9.10402,Entire home/apt,141,7.73,6
815595821158660900,498211072,RONCHETTO SUL NAVIGLIO,45.44115,9.13787,Private room,79,4.85,4
815638356078846e3,32698998,VIALE MONZA,45.51005,9.22556,Entire home/apt,96,5.79,4
815641214773279e3,498654535,MACIACHINI - MAGGIOLINA,45.49366816111224,9.205341695174752,Entire home/apt,95,3.48,3
815648264287935500,35081723,PARCO SEMPIONE,45.47620077563883,9.173343024204668,Entire home/apt,130,1.9,2
815650456237671600,9025189,MAGENTA - S. VITTORE,45.4666,9.16672,Entire home/apt,140,1.88,2
815673874502196500,88000290,TORTONA,45.45756494878983,9.164954373016338,Entire home/apt,450,2.13,2
815676574046217700,38574423,SARPI,45.48393770294235,9.163907218835176,Entire home/apt,110,3.03,3
815678916567774500,5867029,GRECO,45.497150926913,9.2065515851464,Entire home/apt,148,3.88,3
815682453305830700,498661561,BUENOS AIRES - VENEZIA,45.475208242642545,9.2150366573223,Entire home/apt,140,2.27,2
815713227107619800,546374,GIAMBELLINO,45.4507719,9.1398284,Entire home/apt,300,4.23,3
815726299927222800,206676219,TICINESE,45.44855306217971,9.178554379601271,Entire home/apt,149,1.98,2
815771953740684200,27693585,MAGENTA - S. VITTORE,45.4682886379127,9.17355974110449,Entire home/apt,215,1.4,1
815784527359225600,496544411,SARPI,45.48197,9.17578,Entire home/apt,108,2.29,2
815787352851386100,36788421,DE ANGELI - MONTE ROSA,45.4797771,9.1501669,Entire home/apt,169,3.6,3
815789811168954e3,27693585,MAGENTA - S. VITTORE,45.4682928702609,9.17355035337294,Entire home/apt,262,1.4,1
815805617332043800,44498556,MACIACHINI - MAGGIOLINA,45.49446793120655,9.203084174418557,Entire home/apt,176,3.51,3
815818981069623400,18593362,DUOMO,45.46234974108748,9.177656652888778,Entire home/apt,508,1.03,1
815827650858211300,16366171,AFFORI,45.5191887,9.1727933,Entire home/apt,73,6.28,5
815852558699998300,498063359,TICINESE,45.45149,9.18209,Entire home/apt,117,1.56,2
815880509730667800,42012266,PADOVA,45.50795783539185,9.2474418010141,Entire home/apt,90,6.59,5
815885392475289100,498712273,VILLAPIZZONE,45.49559231245929,9.145068562123225,Entire home/apt,74,4.98,4
815893690413109900,59282204,TICINESE,45.44733021580748,9.178256093254095,Entire home/apt,152,2.11,2
815922939472751900,257019889,SARPI,45.48710184745654,9.16172268306236,Entire home/apt,84,3.4,3
815930811657120100,9025189,MAGENTA - S. VITTORE,45.466785644564695,9.166776083225676,Entire home/apt,140,1.88,2
815932718512493200,38077953,PADOVA,45.50433300914533,9.24104768462459,Entire home/apt,100,5.96,4
816100197549152400,17814590,BUENOS AIRES - VENEZIA,45.48028900777263,9.21031227249145,Entire home/apt,111,2.36,2
816363073860059500,397215884,PORTA ROMANA,45.45056946940758,9.20444769577028,Entire home/apt,75,1.86,2
816368609307233800,465858083,LORETO,45.49116,9.22126,Entire home/apt,971,3.84,3
816372730670128100,28964105,GIAMBELLINO,45.45205,9.14844,Entire home/apt,141,3.56,3
816398829458545900,3374166,SARPI,45.48303,9.17755,Entire home/apt,400,2.33,2
816405161751892500,3298664,VIALE MONZA,45.51315754301725,9.2247730077045,Entire home/apt,180,6.07,5
816450319657071700,484860857,BRERA,45.4696707,9.184967,Entire home/apt,329,0.75,1
816462599128253700,63191555,GHISOLFA,45.491218590339166,9.162463391183396,Entire home/apt,209,3.72,3
816468203091922200,498844543,GARIBALDI REPUBBLICA,45.48537,9.19539,Entire home/apt,143,2.39,2
816471887877734100,498845452,LAMBRATE,45.47018670803504,9.239315411238994,Entire home/apt,91,3.86,3
816482689478682100,445205935,XXII MARZO,45.464719260410185,9.21605087299267,Private room,64,1.99,2
816502142341591300,2922743,WASHINGTON,45.46131,9.1494,Entire home/apt,157,3.23,3
816512093134399600,498828930,PORTA ROMANA,45.45321609600742,9.204691794447804,Entire home/apt,125,1.65,2
816520454977798400,5350053,BUENOS AIRES - VENEZIA,45.47413,9.21581,Entire home/apt,480,2.26,2
816546191797842200,2922743,GIAMBELLINO,45.44962,9.14954,Entire home/apt,128,3.59,3
816552697014420700,46082555,CENTRALE,45.488781095427775,9.20831198222836,Entire home/apt,232,3.07,3
816592161495182800,415603931,VILLAPIZZONE,45.49719069685583,9.141477367168022,Entire home/apt,207,5.31,4
816595933247950800,51528612,ISOLA,45.4900427,9.1906049,Entire home/apt,107,2.88,2
816598468970703400,4315222,VILLAPIZZONE,45.49478,9.13818,Entire home/apt,124,5.32,4
8.1660545478848806e+17,498857741,DUOMO,45.46076,9.17532,Private room,124,1.25,1
816615965633919600,21950964,FORZE ARMATE,45.455561115010646,9.110800467160464,Private room,45,6.3,5
816620930164254500,498882521,WASHINGTON,45.4592,9.15134,Entire home/apt,237,3.11,3
816640223565328300,498883800,BRERA,45.47784,9.18326,Entire home/apt,180,1.62,2
816672585173895800,2999177,SARPI,45.47713,9.1725,Entire home/apt,286,2.02,2
816697655724188900,482028016,NAVIGLI,45.44604187355311,9.175712015244644,Entire home/apt,144,2.33,2
816706575679556600,388182021,LAMBRATE,45.47293552614659,9.249235462888349,Entire home/apt,103,4.68,4
816752382576110200,498922490,VIALE MONZA,45.505673927361485,9.235151074826716,Entire home/apt,94,5.78,4
817071730374522600,161550730,LORETO,45.49516819999999,9.2165383,Entire home/apt,135,4,3
817082436148542600,45730746,BUENOS AIRES - VENEZIA,45.46905627568516,9.22351186079611,Entire home/apt,126,2.63,2
817084287196016300,9025189,DUOMO,45.466158195122695,9.182445865827429,Entire home/apt,180,0.67,1
817113708118531e3,45514763,VIALE MONZA,45.50386326046814,9.218240378457615,Entire home/apt,58,4.92,4
817122561675342100,8685977,PORTA ROMANA,45.44937,9.19916,Private room,106,1.78,2
817170123538911100,447518764,CITTA' STUDI,45.48058135251111,9.227293315967575,Entire home/apt,155,3.4,3
817213644794652400,327316316,DERGANO,45.5047076,9.1802796,Private room,64,4.58,4
817250535873025900,18264369,MACIACHINI - MAGGIOLINA,45.49395,9.20215,Entire home/apt,193,3.43,3
817261796827075600,260392354,AFFORI,45.51018,9.17487,Entire home/apt,110,5.26,4
817264445250966400,499027204,GRECO,45.50716314163764,9.205122648900614,Entire home/apt,88888,4.92,4
817271410217512300,31275036,CENTRALE,45.4950762,9.2078302,Entire home/apt,96,3.69,3
817272133594888600,442968549,GUASTALLA,45.464066656859615,9.204856740723567,Entire home/apt,244,1.12,1
817272476389438700,499029268,LORETO,45.4905145,9.2304268,Entire home/apt,140,4.27,3
817290955157435100,386830459,AFFORI,45.51565094210877,9.176424046625664,Entire home/apt,124,5.83,4
817306641094957400,31364484,SARPI,45.48436807920228,9.162636431745918,Entire home/apt,86,3.13,3
817307707420322800,426795386,BANDE NERE,45.4673365,9.1330622,Entire home/apt,130,4.5,3
817313421929448200,68182564,SARPI,45.476492,9.1733185,Entire home/apt,101,1.92,2
817325831295737900,32842810,CENTRALE,45.4911,9.2072,Entire home/apt,148,3.27,3
817371235083580300,453503821,CITTA' STUDI,45.47301735476163,9.233469665050508,Entire home/apt,111,3.49,3
817375822709895600,498538093,BRERA,45.47125,9.18263,Entire home/apt,113,1,1
817392844395523700,23187816,ISOLA,45.49511749486009,9.187547637502885,Private room,44,3.45,3
817450844416038800,55800021,GIAMBELLINO,45.4500321434378,9.15103298933678,Entire home/apt,150,3.47,3
817485119938064600,71984833,QUARTO OGGIARO,45.5073764,9.1350172,Private room,70,6.47,5
817578109348743400,15571071,SARPI,45.48253421758642,9.167005813043586,Private room,193,2.75,2
817793212157926400,499152843,CENTRALE,45.48403,9.19967,Entire home/apt,202,2.32,2
817804196701673600,23926993,BAGGIO,45.46243515071326,9.087820530688491,Entire home/apt,80,8.02,6
817804385626963800,4763870,RIPAMONTI,45.43596286905737,9.201058869559391,Entire home/apt,101,3.25,3
817817435075526e3,486772410,BANDE NERE,45.4614366,9.13273,Entire home/apt,121,4.53,4
817830953146091e3,360691914,PORTA ROMANA,45.449010241477026,9.202804438361309,Entire home/apt,325,1.94,2
817832430355877600,104834698,UMBRIA - MOLISE,45.45061234542887,9.220551230688464,Entire home/apt,95,2.79,2
817851138861514100,158317747,BUENOS AIRES - VENEZIA,45.4802292,9.2125823,Entire home/apt,166,2.48,2
817868903238507900,9025189,BUENOS AIRES - VENEZIA,45.48196795536632,9.218162779058762,Entire home/apt,90,2.93,2
817875241851748400,477550410,GARIBALDI REPUBBLICA,45.48104641872891,9.196959514834544,Shared room,50,1.94,2
817886393991967e3,143494814,RONCHETTO SUL NAVIGLIO,45.44428634583476,9.14380517207403,Entire home/apt,150,4.27,3
817887335320965900,27693585,GIAMBELLINO,45.4491920162535,9.15186086717718,Entire home/apt,126,3.45,3
817946506370944600,206380158,DUOMO,45.45858736825334,9.18066187317318,Entire home/apt,100,0.99,1
817950423148206300,308109801,CENTRALE,45.492062854709935,9.20442954714408,Entire home/apt,299,3.29,3
817973836912110700,496547620,GARIBALDI REPUBBLICA,45.48415,9.19723,Entire home/apt,152,2.28,2
817983876696383700,497061893,SARPI,45.47827,9.17629,Entire home/apt,90,1.92,2
817995379249055200,187598211,DERGANO,45.49732,9.1803,Entire home/apt,92,3.77,3
818029322185722200,97670952,RONCHETTO SUL NAVIGLIO,45.44291,9.14389,Entire home/apt,85,4.35,3
818039260524217100,357978847,S. CRISTOFORO,45.44135,9.15237,Entire home/apt,83,3.92,3
818046053607811e3,455597550,CORSICA,45.464471051147754,9.231125010673209,Entire home/apt,150,3.17,3
818054678012947500,4365080,GUASTALLA,45.4604507,9.2056184,Entire home/apt,176,1.25,1
818057600881531400,47961301,DERGANO,45.49779403756772,9.180403096022465,Entire home/apt,141,3.82,3
818069451503741800,83700608,CITTA' STUDI,45.47900205436465,9.23205088157293,Entire home/apt,91,3.63,3
818091674540064600,497775861,WASHINGTON,45.46641,9.16028,Entire home/apt,70,2.38,2
818116018332482300,4412535,LODI - CORVETTO,45.44144,9.222541,Entire home/apt,95,3.56,3
818135354879181700,78467286,SCALO ROMANA,45.43703187413348,9.207055416551444,Entire home/apt,109,3.29,3
818149237883670400,83267143,RONCHETTO SUL NAVIGLIO,45.4432795,9.1447475,Private room,102,4.27,3
818168275693869200,496547620,GARIBALDI REPUBBLICA,45.48319,9.19774,Entire home/apt,152,2.19,2
818178950570401e3,10819423,CITTA' STUDI,45.469672099945974,9.231274612247944,Entire home/apt,91,3.24,3
818209926918973300,275257869,XXII MARZO,45.45703178160481,9.208062775433064,Entire home/apt,107,1.58,2
818225501190428800,158075966,BUENOS AIRES - VENEZIA,45.48107791197531,9.213398950188914,Private room,69,2.59,2
818547704751812100,496547620,GARIBALDI REPUBBLICA,45.48414685740144,9.197192788124084,Entire home/apt,229,2.28,2
818551639298621e3,499316973,CENTRALE,45.488240688865865,9.201501944203129,Entire home/apt,157,2.81,2
818557656618869200,9025189,NAVIGLI,45.44596613926783,9.16058567920532,Entire home/apt,150,3.1,3
818621477093523300,465858083,LORETO,45.496043210089766,9.216622602377363,Entire home/apt,300,4.09,3
818629578496663300,198686797,PADOVA,45.499242464421414,9.235880555609157,Entire home/apt,100,5.27,4
818666870382254e3,193438538,BUENOS AIRES - VENEZIA,45.47228,9.22275,Entire home/apt,156,2.67,2
818674095254690300,18593362,MECENATE,45.45804146607497,9.251002370634604,Entire home/apt,111,4.77,4
818690713178714900,106056846,PAGANO,45.4681655,9.1633392,Entire home/apt,162,2.17,2
818700440317699600,33386570,LORETO,45.4901105,9.2150563,Entire home/apt,183,3.46,3
818722860763728e3,207076474,SARPI,45.47734,9.17847,Entire home/apt,287,1.74,2
818733001698223e3,173379799,PADOVA,45.498874,9.22082,Entire home/apt,60,4.53,4
818738663908475300,351003467,BUENOS AIRES - VENEZIA,45.47133,9.20839,Entire home/apt,377,1.6,2
818800076766594300,162938395,BRUZZANO,45.52545420000001,9.1710076,Private room,20,6.99,5
818823242687293400,10681058,BANDE NERE,45.46659169556178,9.136733982297638,Private room,57,4.21,3
818857800608871400,205907544,BUENOS AIRES - VENEZIA,45.48408666825996,9.217698177381978,Entire home/apt,134,3.07,3
818894222182969600,2247257,TICINESE,45.45597887822024,9.17385216610429,Entire home/apt,140,1.59,2
818908642256720600,13512164,TIBALDI,45.43854,9.17856,Entire home/apt,90,3,2
819252030539564400,498054976,WASHINGTON,45.45762201425488,9.15860171432785,Entire home/apt,197,2.6,2
819268491459454700,485296107,TIBALDI,45.43871,9.17661,Entire home/apt,1000,3.04,3
819336818324370600,338806625,TIBALDI,45.44115,9.18411,Private room,170,2.61,2
819385779382355600,499481952,LORETO,45.48783,9.22793,Entire home/apt,103,3.93,3
819390219794814800,25786430,AFFORI,45.518565534108234,9.176504258678868,Entire home/apt,54,6.15,5
819433849494205800,376753706,GARIBALDI REPUBBLICA,45.4816591,9.1840677,Entire home/apt,70,2.01,2
819466214101401900,1401474,BUENOS AIRES - VENEZIA,45.48275430645104,9.209047675900804,Private room,44,2.52,2
819471116915283600,75710254,STADERA,45.43314115392731,9.178459296993982,Entire home/apt,150,3.58,3
819476177468896100,51528612,VIGENTINA,45.45081,9.19287,Entire home/apt,225,1.5,1
819479210375700900,347002893,BOVISA,45.4987325,9.1681226,Entire home/apt,75,4.23,3
819489678976890800,125344743,CENTRALE,45.491972505358625,9.203958248702111,Entire home/apt,83,3.27,3
819514914133490600,39363532,SARPI,45.48413684203524,9.16214734513926,Entire home/apt,157,3.14,3
819525320236703100,492965059,DUOMO,45.4651513,9.1825954,Entire home/apt,180,0.63,1
819528228830897300,19221508,BRUZZANO,45.52515,9.17496,Entire home/apt,117,6.89,5
819534326672522900,77914010,SELINUNTE,45.47233834198539,9.142586030066012,Private room,68,3.85,3
819716311706039200,489698145,LODI - CORVETTO,45.44315,9.21253,Entire home/apt,80,2.9,2
819816135234419600,9025189,BUENOS AIRES - VENEZIA,45.47796619147109,9.205170121736334,Entire home/apt,150,1.91,2
819927995390074100,499600803,PADOVA,45.50086,9.22296,Entire home/apt,101,4.8,4
819945818206011900,122498605,PORTELLO,45.48574750781404,9.159092517224844,Entire home/apt,250,3.43,3
819956903171526800,499605497,RONCHETTO SUL NAVIGLIO,45.44497630000001,9.1436237,Entire home/apt,93,4.24,3
819991826990026500,299429732,PORTA ROMANA,45.4495164235485,9.201654307544231,Private room,102,1.85,2
82006869986833e4,8625317,CITTA' STUDI,45.48520209071587,9.232242048930134,Entire home/apt,226,4.01,3
